meta_idx,date_accessed,Error,parent_doi,URL,citation
2231,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953940,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2232,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953939,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2233,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953942,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2234,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953941,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2235,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953943,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2236,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953944,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2237,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953945,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2238,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953947,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2239,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953946,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2240,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953949,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2241,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953950,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2242,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953951,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2243,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953952,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2244,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953953,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2245,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953954,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2246,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953955,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2247,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953956,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2248,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953957,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2249,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953958,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2250,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953959,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2251,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953960,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2252,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953961,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2253,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953962,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2254,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953965,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2255,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953963,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2256,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953964,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2257,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953967,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2258,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953968,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2259,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953966,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2260,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953969,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2261,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953970,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2262,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953971,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2263,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953974,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2264,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953975,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2265,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953972,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2266,2023-04-03,None,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953973,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2267,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953976,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2268,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953977,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2269,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953978,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2270,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953979,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2271,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953980,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2272,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953981,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2273,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953982,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2274,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953986,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2275,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953987,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2276,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953983,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2277,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953984,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2278,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953985,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2279,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953994,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2280,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953995,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2281,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953988,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2282,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953989,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2283,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953990,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2284,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953991,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2285,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953992,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2286,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953993,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2287,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953997,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2288,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953996,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
2289,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.953910,https://doi.org/10.1594/PANGAEA.953999,"Anhaus, Philipp; Katlein, Christian; Matero, Ilkka; Nicolaus, Marcel; Arndt, Stefanie; Krampe, Daniela; Lange, Benjamin Allen; Regnery, Julia; Rohde, Jan; Schiller, Martin (2023): Hydrographic data from remotely operated vehicle (ROV) surveys during the MOSAiC expedition 2019/20. PANGAEA, https://doi.org/10.1594/PANGAEA.953910"
