meta_idx,date_accessed,Error,parent_doi,URL,citation
595,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.835732,https://doi.org/10.1594/PANGAEA.828647,"Licandro, Priscilla; Raab, Kristina; Hosia, Aino (2014): Biogeography of jellyfish in the North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.835732, Supplement to: Licandro, Priscilla; Blackett, Michael; Fischer, Astrid; Hosia, Aino; Kennedy, Janelle; Kirby, Richard R; Raab, Kristina; Stern, Robert J; Tranter, Paul (2015): Biogeography of jellyfish in the North Atlantic, by traditional and genomic methods. Earth System Science Data, 7(2), 173-191, https://doi.org/10.5194/essd-7-173-2015"
596,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.835732,https://doi.org/10.1594/PANGAEA.828648,"Licandro, Priscilla; Raab, Kristina; Hosia, Aino (2014): Biogeography of jellyfish in the North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.835732, Supplement to: Licandro, Priscilla; Blackett, Michael; Fischer, Astrid; Hosia, Aino; Kennedy, Janelle; Kirby, Richard R; Raab, Kristina; Stern, Robert J; Tranter, Paul (2015): Biogeography of jellyfish in the North Atlantic, by traditional and genomic methods. Earth System Science Data, 7(2), 173-191, https://doi.org/10.5194/essd-7-173-2015"
597,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.835732,https://doi.org/10.1594/PANGAEA.829714,"Licandro, Priscilla; Raab, Kristina; Hosia, Aino (2014): Biogeography of jellyfish in the North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.835732, Supplement to: Licandro, Priscilla; Blackett, Michael; Fischer, Astrid; Hosia, Aino; Kennedy, Janelle; Kirby, Richard R; Raab, Kristina; Stern, Robert J; Tranter, Paul (2015): Biogeography of jellyfish in the North Atlantic, by traditional and genomic methods. Earth System Science Data, 7(2), 173-191, https://doi.org/10.5194/essd-7-173-2015"
598,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.835732,https://doi.org/10.1594/PANGAEA.828646,"Licandro, Priscilla; Raab, Kristina; Hosia, Aino (2014): Biogeography of jellyfish in the North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.835732, Supplement to: Licandro, Priscilla; Blackett, Michael; Fischer, Astrid; Hosia, Aino; Kennedy, Janelle; Kirby, Richard R; Raab, Kristina; Stern, Robert J; Tranter, Paul (2015): Biogeography of jellyfish in the North Atlantic, by traditional and genomic methods. Earth System Science Data, 7(2), 173-191, https://doi.org/10.5194/essd-7-173-2015"
599,2023-04-03,Multiple columns with same name,10.1594/PANGAEA.835732,https://doi.org/10.1594/PANGAEA.830244,"Licandro, Priscilla; Raab, Kristina; Hosia, Aino (2014): Biogeography of jellyfish in the North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.835732, Supplement to: Licandro, Priscilla; Blackett, Michael; Fischer, Astrid; Hosia, Aino; Kennedy, Janelle; Kirby, Richard R; Raab, Kristina; Stern, Robert J; Tranter, Paul (2015): Biogeography of jellyfish in the North Atlantic, by traditional and genomic methods. Earth System Science Data, 7(2), 173-191, https://doi.org/10.5194/essd-7-173-2015"
600,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.835732,https://doi.org/10.1594/PANGAEA.830265,"Licandro, Priscilla; Raab, Kristina; Hosia, Aino (2014): Biogeography of jellyfish in the North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.835732, Supplement to: Licandro, Priscilla; Blackett, Michael; Fischer, Astrid; Hosia, Aino; Kennedy, Janelle; Kirby, Richard R; Raab, Kristina; Stern, Robert J; Tranter, Paul (2015): Biogeography of jellyfish in the North Atlantic, by traditional and genomic methods. Earth System Science Data, 7(2), 173-191, https://doi.org/10.5194/essd-7-173-2015"
601,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.835732,https://doi.org/10.1594/PANGAEA.830242,"Licandro, Priscilla; Raab, Kristina; Hosia, Aino (2014): Biogeography of jellyfish in the North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.835732, Supplement to: Licandro, Priscilla; Blackett, Michael; Fischer, Astrid; Hosia, Aino; Kennedy, Janelle; Kirby, Richard R; Raab, Kristina; Stern, Robert J; Tranter, Paul (2015): Biogeography of jellyfish in the North Atlantic, by traditional and genomic methods. Earth System Science Data, 7(2), 173-191, https://doi.org/10.5194/essd-7-173-2015"
602,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.873210,https://doi.org/10.1594/PANGAEA.870486,"Losa, Svetlana N; Soppa, Mariana A; Dinter, Tilman; Wolanin, Aleksandra; Brewin, Robert J W; Bricaud, Annick; Oelker, Julia; Peeken, Ilka; Gentili, Bernard; Rozanov, Vladimir V; Bracher, Astrid (2017): Global data sets of Chlorophyll a concentration for diatoms, coccolithophores (haptophytes) and cyanobacteria obtained from in situ observations and satellite retrievals. PANGAEA, https://doi.org/10.1594/PANGAEA.873210, Supplement to: Losa, SN et al. (2017): Synergistic Exploitation of Hyper- and Multi-Spectral Precursor Sentinel Measurements to Determine Phytoplankton Functional Types (SynSenPFT). Frontiers in Marine Science, 4(203), 22 pp, https://doi.org/10.3389/fmars.2017.00203"
603,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.873210,https://doi.org/10.1594/PANGAEA.875879,"Losa, Svetlana N; Soppa, Mariana A; Dinter, Tilman; Wolanin, Aleksandra; Brewin, Robert J W; Bricaud, Annick; Oelker, Julia; Peeken, Ilka; Gentili, Bernard; Rozanov, Vladimir V; Bracher, Astrid (2017): Global data sets of Chlorophyll a concentration for diatoms, coccolithophores (haptophytes) and cyanobacteria obtained from in situ observations and satellite retrievals. PANGAEA, https://doi.org/10.1594/PANGAEA.873210, Supplement to: Losa, SN et al. (2017): Synergistic Exploitation of Hyper- and Multi-Spectral Precursor Sentinel Measurements to Determine Phytoplankton Functional Types (SynSenPFT). Frontiers in Marine Science, 4(203), 22 pp, https://doi.org/10.3389/fmars.2017.00203"
604,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.873210,https://doi.org/10.1594/PANGAEA.875873,"Losa, Svetlana N; Soppa, Mariana A; Dinter, Tilman; Wolanin, Aleksandra; Brewin, Robert J W; Bricaud, Annick; Oelker, Julia; Peeken, Ilka; Gentili, Bernard; Rozanov, Vladimir V; Bracher, Astrid (2017): Global data sets of Chlorophyll a concentration for diatoms, coccolithophores (haptophytes) and cyanobacteria obtained from in situ observations and satellite retrievals. PANGAEA, https://doi.org/10.1594/PANGAEA.873210, Supplement to: Losa, SN et al. (2017): Synergistic Exploitation of Hyper- and Multi-Spectral Precursor Sentinel Measurements to Determine Phytoplankton Functional Types (SynSenPFT). Frontiers in Marine Science, 4(203), 22 pp, https://doi.org/10.3389/fmars.2017.00203"
605,2023-04-03,None,10.1594/PANGAEA.940722,https://doi.org/10.1594/PANGAEA.940722,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global atmospheric pressure measurements between 1658-2020. PANGAEA, https://doi.org/10.1594/PANGAEA.940722, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
606,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.940716,https://doi.org/10.1594/PANGAEA.940716,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global atmospheric pressure measurements between 1658-2020, link to files. PANGAEA, https://doi.org/10.1594/PANGAEA.940716, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
607,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941157,https://doi.org/10.1594/PANGAEA.941157,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of monthly mean air temperatures between 1658-2021, part 2. PANGAEA, https://doi.org/10.1594/PANGAEA.941157, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
608,2023-04-03,None,10.1594/PANGAEA.941179,https://doi.org/10.1594/PANGAEA.941179,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of monthly mean air temperatures between 1658-2021, part 3. PANGAEA, https://doi.org/10.1594/PANGAEA.941179, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
609,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941196,https://doi.org/10.1594/PANGAEA.941196,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of monthly mean air temperatures between 1658-2021, part 4. PANGAEA, https://doi.org/10.1594/PANGAEA.941196, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
610,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941204,https://doi.org/10.1594/PANGAEA.941204,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of monthly mean air temperatures between 1658-2021, part 6. PANGAEA, https://doi.org/10.1594/PANGAEA.941204, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
611,2023-04-03,None,10.1594/PANGAEA.941273,https://doi.org/10.1594/PANGAEA.941273,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of monthly precipitation between 1677-2021, part 2. PANGAEA, https://doi.org/10.1594/PANGAEA.941273, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
612,2023-04-03,None,10.1594/PANGAEA.941284,https://doi.org/10.1594/PANGAEA.941284,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of monthly precipitation between 1677-2021, part 5. PANGAEA, https://doi.org/10.1594/PANGAEA.941284, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
613,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941303,https://doi.org/10.1594/PANGAEA.941303,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of monthly precipitation between 1677-2021, part 8. PANGAEA, https://doi.org/10.1594/PANGAEA.941303, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
614,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.940871,https://doi.org/10.1594/PANGAEA.940871,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of the number of wet days between 1586-2019, link to files. PANGAEA, https://doi.org/10.1594/PANGAEA.940871, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
615,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941108,https://doi.org/10.1594/PANGAEA.941108,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global measurements of the number of wet days between 1586-2019, part 3. PANGAEA, https://doi.org/10.1594/PANGAEA.941108, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
616,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.940876,https://doi.org/10.1594/PANGAEA.940876,"Lundstad, Elin; Brugnara, Yuri; Brönnimann, Stefan (2022): Early instrumental time series of global precipitation measurements between 1677-2021, link to files. PANGAEA, https://doi.org/10.1594/PANGAEA.940876, In: Lundstad, E et al. (2022): Global Early Instrumental Monthly Meteorological Multivariable Database (HCLIM). PANGAEA, https://doi.org/10.1594/PANGAEA.940724"
617,2023-04-03,None,10.1594/PANGAEA.744831,https://doi.org/10.1594/PANGAEA.744828,"Macko, Stephen A (1989): Stable isotope organic chemistry of ODP Leg 105 sites. PANGAEA, https://doi.org/10.1594/PANGAEA.744831, Supplement to: Macko, SA (1989): Stable isotope organic geochemistry of sediments from the Labrador Sea (Sites 646 and 647) and Baffin Bay (Site 645), ODP Leg 105. In: Srivastava, SP; Arthur, M; Clement, B; et al. (eds.), Proceedings of the Ocean Drilling Program, Scientific Results, College Station, TX (Ocean Drilling Program), 105, 209-231, https://doi.org/10.2973/odp.proc.sr.105.141.1989"
618,2023-04-03,None,10.1594/PANGAEA.744831,https://doi.org/10.1594/PANGAEA.744829,"Macko, Stephen A (1989): Stable isotope organic chemistry of ODP Leg 105 sites. PANGAEA, https://doi.org/10.1594/PANGAEA.744831, Supplement to: Macko, SA (1989): Stable isotope organic geochemistry of sediments from the Labrador Sea (Sites 646 and 647) and Baffin Bay (Site 645), ODP Leg 105. In: Srivastava, SP; Arthur, M; Clement, B; et al. (eds.), Proceedings of the Ocean Drilling Program, Scientific Results, College Station, TX (Ocean Drilling Program), 105, 209-231, https://doi.org/10.2973/odp.proc.sr.105.141.1989"
619,2023-04-03,None,10.1594/PANGAEA.744831,https://doi.org/10.1594/PANGAEA.744830,"Macko, Stephen A (1989): Stable isotope organic chemistry of ODP Leg 105 sites. PANGAEA, https://doi.org/10.1594/PANGAEA.744831, Supplement to: Macko, SA (1989): Stable isotope organic geochemistry of sediments from the Labrador Sea (Sites 646 and 647) and Baffin Bay (Site 645), ODP Leg 105. In: Srivastava, SP; Arthur, M; Clement, B; et al. (eds.), Proceedings of the Ocean Drilling Program, Scientific Results, College Station, TX (Ocean Drilling Program), 105, 209-231, https://doi.org/10.2973/odp.proc.sr.105.141.1989"
620,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.907154,https://doi.org/10.1594/PANGAEA.907154,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): ChemYak quality-controlled and interpolated data from the RBR CTD, LGR GGA, and Weather Station onboard (june29). PANGAEA, https://doi.org/10.1594/PANGAEA.907154, In supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
621,2023-04-03,None,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907149,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
622,2023-04-03,None,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907150,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
623,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907158,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
624,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907151,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
625,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907152,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
626,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907153,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
627,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907154,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
628,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907156,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
629,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.907159,https://doi.org/10.1594/PANGAEA.907157,"Manning, Cara C M; Preston, Victoria L; Jones, Samantha F; Michel, Anna P M; Nicholson, David P; Duke, Patrick J; Ahmed, Mohamed M M; Manganini, Kevin; Else, Brent G T; Tortell, Philippe Daniel (2019): Dissolved methane, nitrous oxide, carbon dioxide, water isotope, salinity and temperature data from Cambridge Bay, Nunavut, Canada (2017-2018). PANGAEA, https://doi.org/10.1594/PANGAEA.907159, Supplement to: Manning, CCM et al. (accepted): River inflow dominates methane emissions in an Arctic coastal system. Geophysical Research Letters, e2020GL087669, https://doi.org/10.1029/2020GL087669"
630,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941201,https://doi.org/10.1594/PANGAEA.941199,"Manning, Cara C M; Zheng, Zhiyin; Fenwick, Lindsay; McCulloch, Ross D; Damm, Ellen; Izett, Robert W; Williams, William J; Zimmermann, Sarah; Vagle, Svein; Tortell, Philippe Daniel (2022): Methane and nitrous oxide dissolved gas concentrations and sea-air fluxes from rivers and seawater in the North American Arctic (2015–2019). PANGAEA, https://doi.org/10.1594/PANGAEA.941201"
631,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941201,https://doi.org/10.1594/PANGAEA.941200,"Manning, Cara C M; Zheng, Zhiyin; Fenwick, Lindsay; McCulloch, Ross D; Damm, Ellen; Izett, Robert W; Williams, William J; Zimmermann, Sarah; Vagle, Svein; Tortell, Philippe Daniel (2022): Methane and nitrous oxide dissolved gas concentrations and sea-air fluxes from rivers and seawater in the North American Arctic (2015–2019). PANGAEA, https://doi.org/10.1594/PANGAEA.941201"
632,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941201,https://doi.org/10.1594/PANGAEA.941194,"Manning, Cara C M; Zheng, Zhiyin; Fenwick, Lindsay; McCulloch, Ross D; Damm, Ellen; Izett, Robert W; Williams, William J; Zimmermann, Sarah; Vagle, Svein; Tortell, Philippe Daniel (2022): Methane and nitrous oxide dissolved gas concentrations and sea-air fluxes from rivers and seawater in the North American Arctic (2015–2019). PANGAEA, https://doi.org/10.1594/PANGAEA.941201"
633,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941194,https://doi.org/10.1594/PANGAEA.941194,"Manning, Cara C M; Zheng, Zhiyin; Fenwick, Lindsay; McCulloch, Ross D; Damm, Ellen; Izett, Robert W; Williams, William J; Zimmermann, Sarah; Vagle, Svein; Tortell, Philippe Daniel (2022): Methane and nitrous oxide dissolved gas concentrations in seawater from the North American Arctic Ocean (2015–2018). PANGAEA, https://doi.org/10.1594/PANGAEA.941194, In: Manning, CCM et al. (2022): Methane and nitrous oxide dissolved gas concentrations and sea-air fluxes from rivers and seawater in the North American Arctic (2015–2019). PANGAEA, https://doi.org/10.1594/PANGAEA.941201"
634,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.941199,https://doi.org/10.1594/PANGAEA.941199,"Manning, Cara C M; Zheng, Zhiyin; Fenwick, Lindsay; McCulloch, Ross D; Damm, Ellen; Izett, Robert W; Williams, William J; Zimmermann, Sarah; Vagle, Svein; Tortell, Philippe Daniel (2022): Methane and nitrous oxide sea-air fluxes calculated from samples collected in the North American Arctic Ocean (2015–2018). PANGAEA, https://doi.org/10.1594/PANGAEA.941199, In: Manning, CCM et al. (2022): Methane and nitrous oxide dissolved gas concentrations and sea-air fluxes from rivers and seawater in the North American Arctic (2015–2019). PANGAEA, https://doi.org/10.1594/PANGAEA.941201"
635,2023-04-03,None,10.1594/PANGAEA.917562,https://doi.org/10.1594/PANGAEA.917562,"Mascarenhas, Veloisa J; Voß, Daniela; Henkel, Rohan; Wollschläger, Jochen; Zielinski, Oliver (2020): Above water irradiance Es measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917562, In: Mascarenhas, VJ et al. (2020): Hyperspectral underwater light field measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917564"
636,2023-04-03,None,10.1594/PANGAEA.917554,https://doi.org/10.1594/PANGAEA.917554,"Mascarenhas, Veloisa J; Voß, Daniela; Henkel, Rohan; Wollschläger, Jochen; Zielinski, Oliver (2020): Downwelling irradiance Ed measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917554, In: Mascarenhas, VJ et al. (2020): Hyperspectral underwater light field measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917564"
637,2023-04-03,None,10.1594/PANGAEA.917564,https://doi.org/10.1594/PANGAEA.917554,"Mascarenhas, Veloisa J; Voß, Daniela; Henkel, Rohan; Wollschläger, Jochen; Zielinski, Oliver (2020): Hyperspectral underwater light field measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917564"
638,2023-04-03,None,10.1594/PANGAEA.917564,https://doi.org/10.1594/PANGAEA.917562,"Mascarenhas, Veloisa J; Voß, Daniela; Henkel, Rohan; Wollschläger, Jochen; Zielinski, Oliver (2020): Hyperspectral underwater light field measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917564"
639,2023-04-03,None,10.1594/PANGAEA.917564,https://doi.org/10.1594/PANGAEA.917563,"Mascarenhas, Veloisa J; Voß, Daniela; Henkel, Rohan; Wollschläger, Jochen; Zielinski, Oliver (2020): Hyperspectral underwater light field measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917564"
640,2023-04-03,None,10.1594/PANGAEA.917563,https://doi.org/10.1594/PANGAEA.917563,"Mascarenhas, Veloisa J; Voß, Daniela; Henkel, Rohan; Wollschläger, Jochen; Zielinski, Oliver (2020): Upwelling radiance Lu measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917563, In: Mascarenhas, VJ et al. (2020): Hyperspectral underwater light field measured during the cruise MSM65 with RV MARIA S. MERIAN. PANGAEA, https://doi.org/10.1594/PANGAEA.917564"
641,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.857646,https://doi.org/10.1594/PANGAEA.857646,"Matishov, Gennady G; Zuyev, Aleksey N; Golubev, Valery A; Adrov, Nikolai M; Timofeev, Sergey F; Karamusko, O; Pavlova, L; Fadyakin, O; Buzan, A; Braunstein, A; Moiseev, Denis; Smolyar, I; Locarnini, Ricardo A; Tatusko, R; Boyer, Timothy P; Levitus, Sydney (2016): Meteorological observations during Harald Hearfoger cruise 58DU4DA0. PANGAEA, https://doi.org/10.1594/PANGAEA.857646"
642,2023-04-03,None,10.1594/PANGAEA.857577,https://doi.org/10.1594/PANGAEA.857577,"Matishov, Gennady G; Zuyev, Aleksey N; Golubev, Valery A; Adrov, Nikolai M; Timofeev, Sergey F; Karamusko, O; Pavlova, L; Fadyakin, O; Buzan, A; Braunstein, A; Moiseev, Denis; Smolyar, I; Locarnini, Ricardo A; Tatusko, R; Boyer, Timothy P; Levitus, Sydney (2016): Meteorological observations during ISBJORNEN cruise 58AO4350. PANGAEA, https://doi.org/10.1594/PANGAEA.857577"
